年月日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),,スポット・時間前平均価格(円/kWh),α上限値×スポット・時間前平均価格(円/kWh),α下限値×スポット・時間前平均価格(円/kWh),α速報値×スポット・時間前平均価格(円/kWh),α確報値×スポット・時間前平均価格(円/kWh),,回避可能原価全国値(円/kWh),回避可能原価北海道(円/kWh),回避可能原価東北(円/kWh),回避可能原価東京(円/kWh),回避可能原価中部(円/kWh),回避可能原価北陸(円/kWh),回避可能原価関西(円/kWh),回避可能原価中国(円/kWh),回避可能原価四国(円/kWh),回避可能原価九州(円/kWh)
2019/08/12,27,22057750,22264800,18581000,8.65,10.14,10.14,10.14,7.54,7.54,7.54,7.54,7.54,5.53,,8.64,506.68,2.07,8.64,8.64,,8.64,10.14,10.13,10.14,7.53,7.52,7.54,7.54,7.54,5.56
2019/08/12,28,21862600,22065950,18353700,9.21,10.14,10.14,10.14,7.74,7.74,7.74,7.74,7.74,5.53,,9.20,506.72,2.08,7.73,8.64,,9.20,10.15,10.13,10.14,7.73,7.72,7.74,7.74,7.74,5.55
2019/08/12,29,21745000,21861150,18338000,9.00,10.26,10.26,10.26,7.54,7.54,7.54,7.54,7.34,5.53,,8.99,506.70,2.08,8.73,8.64,,8.99,10.24,10.26,10.26,7.55,7.55,7.54,7.54,7.32,5.54
2019/08/12,30,20890700,21549000,17851500,9.94,10.26,10.26,10.26,7.62,7.62,7.62,7.62,7.62,6.01,,9.92,506.35,2.07,9.97,9.97,,9.92,10.24,10.26,10.26,7.62,7.62,7.62,7.62,7.61,6.03
2019/08/12,31,20436050,21447900,17669250,10.09,10.94,10.94,10.94,7.83,7.83,7.83,7.83,7.83,7.83,,10.07,506.26,2.07,10.00,10.00,,10.07,10.94,10.94,10.94,7.83,7.78,7.83,7.82,7.82,7.83
2019/08/12,32,19230750,21287600,17240650,10.65,10.94,10.94,10.94,8.65,8.65,8.65,8.65,8.65,8.65,,10.60,504.60,2.07,10.89,10.60,,10.60,10.94,10.94,10.94,8.64,8.50,8.65,8.52,8.65,8.64
2019/08/12,33,18990300,21336550,17261000,10.85,10.94,10.94,10.94,9.00,9.00,9.00,9.00,9.00,9.00,,10.80,504.93,2.07,10.80,10.80,,10.80,10.94,10.94,10.94,8.98,8.78,9.00,8.88,9.00,8.97
2019/08/12,34,18844800,21105000,16913450,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,,10.90,506.23,2.16,10.90,10.90,,10.90,10.66,10.82,10.93,10.90,10.59,10.93,10.92,10.94,10.89
2019/08/12,35,19088350,20940850,16934950,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,,10.84,507.97,2.17,10.84,10.84,,10.84,10.80,10.85,10.85,10.82,10.85,10.85,10.84,10.85,10.82
2019/08/12,36,18394800,20964500,16799250,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,,10.84,506.90,2.17,13.30,13.30,,10.84,10.79,10.81,10.84,10.84,10.85,10.85,10.85,10.84,10.84
2019/08/12,37,18237600,20894600,16581500,10.91,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,,10.90,506.90,2.27,12.89,12.51,,10.90,10.99,11.08,11.12,11.11,11.13,11.13,11.13,11.12,11.11
2019/08/12,38,17906750,20974500,16483750,11.13,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,,11.13,507.36,2.17,13.41,13.41,,11.13,11.76,11.90,11.90,11.88,11.90,11.90,11.89,11.88,11.88
2019/08/12,39,18145050,20903300,16410850,11.13,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,,11.13,508.90,2.20,13.41,14.84,,11.13,11.84,12.00,12.00,11.97,12.00,12.00,11.99,11.98,11.99
2019/08/12,40,18009500,20770250,16346650,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,,10.91,508.80,2.17,13.41,13.41,,10.91,10.90,10.91,10.91,10.89,10.91,10.91,10.91,10.89,10.90
2019/08/12,41,17776650,20504550,16483850,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,,10.85,506.90,2.17,12.30,10.85,,10.85,10.72,10.84,10.86,10.84,10.86,10.86,10.86,10.84,10.85
2019/08/12,42,18390250,20394650,16456600,10.86,10.86,10.86,10.86,10.22,10.22,10.22,10.22,10.22,10.22,,10.86,509.14,2.11,10.86,10.86,,10.86,10.86,10.86,10.86,10.21,10.22,10.22,10.21,10.21,10.21
2019/08/12,43,18406400,19941150,16178200,10.22,11.43,11.43,11.43,8.65,8.65,8.65,8.65,8.65,8.65,,10.22,509.28,2.17,11.43,11.43,,10.22,11.39,11.43,11.43,8.65,8.64,8.65,8.65,8.67,8.65
2019/08/12,44,18203450,19711550,16161800,10.05,11.43,11.43,11.43,8.48,8.48,8.48,8.48,8.48,8.48,,10.05,509.28,2.11,10.05,10.11,,10.05,11.38,11.43,11.43,8.48,8.47,8.48,8.48,8.50,8.48
2019/08/12,45,18266300,19782400,16153800,9.72,10.42,10.42,10.42,8.48,8.48,8.48,8.48,8.48,8.48,,9.72,509.28,2.11,9.96,9.96,,9.72,10.41,10.42,10.42,8.48,8.45,8.48,8.48,8.48,8.48
2019/08/12,46,17985950,19285800,15929300,9.40,10.33,10.33,10.33,8.11,8.11,8.11,8.11,8.11,8.11,,9.40,509.28,2.11,9.83,9.83,,9.40,10.31,10.33,10.33,8.11,8.10,8.11,8.11,8.11,8.11
2019/08/12,47,17033500,18246200,15126800,8.07,9.83,9.83,9.83,7.91,7.91,7.91,7.91,7.91,7.91,,8.07,509.60,2.08,8.72,8.65,,8.07,9.80,9.83,9.83,7.91,7.90,7.91,7.91,7.91,7.91
2019/08/12,48,15900500,17113450,14371150,8.07,9.83,9.83,9.83,7.74,7.74,7.74,7.74,7.74,7.74,,8.06,508.65,2.07,8.26,8.06,,8.06,9.79,9.83,9.83,7.73,7.71,7.74,7.70,7.75,7.73
2019/08/13,1,16152100,17300000,13998050,7.41,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,,7.41,505.26,2.07,7.41,7.41,,7.41,7.54,7.50,7.50,7.50,7.52,7.50,7.50,7.50,7.50
2019/08/13,2,17393850,18426300,14981000,7.31,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,,7.31,505.25,2.05,7.21,7.14,,7.31,7.44,7.41,7.41,7.41,7.39,7.41,7.41,7.41,7.41
2019/08/13,3,18875900,18961650,15608500,7.14,9.88,9.88,9.88,7.34,7.34,7.34,7.34,7.34,6.36,,7.14,506.61,2.07,7.16,7.16,,7.14,9.64,9.87,9.88,7.34,7.34,7.34,7.34,7.30,6.36
2019/08/13,4,19339850,19107050,15720400,7.00,9.88,9.88,9.88,7.34,7.34,7.34,7.34,7.34,3.92,,7.00,506.62,2.07,6.87,6.81,,7.00,9.64,9.87,9.88,7.34,7.34,7.34,7.34,7.26,3.92
2019/08/13,5,19452850,19140450,15775700,6.98,7.32,7.32,7.32,7.14,7.14,7.14,7.14,7.14,3.92,,6.98,506.62,2.07,6.87,6.87,,6.98,7.39,7.32,7.32,7.14,7.14,7.14,7.14,7.10,3.92
2019/08/13,6,19416400,19068600,15743000,6.98,7.32,7.32,7.32,7.14,7.14,7.14,7.14,7.14,3.92,,6.98,506.62,2.07,6.87,6.87,,6.98,7.37,7.32,7.32,7.14,7.14,7.14,7.14,7.11,3.92
2019/08/13,7,19380800,19073850,15752900,6.98,7.32,7.32,7.32,7.14,7.14,7.14,7.14,7.14,3.92,,6.98,506.62,2.07,6.88,6.88,,6.98,7.39,7.32,7.32,7.14,7.14,7.14,7.14,7.11,3.92
2019/08/13,8,19365500,19013250,15738350,6.88,7.32,7.32,7.32,7.14,7.14,7.14,7.14,7.14,3.92,,6.88,506.62,2.07,6.87,6.87,,6.88,7.39,7.32,7.32,7.14,7.14,7.14,7.14,7.10,3.92
2019/08/13,9,19329250,18996850,15746300,6.88,7.32,7.32,7.32,5.63,5.63,5.63,5.63,5.63,3.92,,6.88,506.62,2.07,6.88,6.87,,6.88,7.41,7.32,7.32,5.63,5.63,5.63,5.63,5.62,3.92
2019/08/13,10,19260950,19002350,15705750,6.98,7.32,7.32,7.32,7.14,7.14,7.14,7.14,7.14,3.92,,6.98,506.62,2.07,6.88,6.88,,6.98,7.41,7.32,7.32,7.14,7.14,7.14,7.14,7.11,3.92
2019/08/13,11,19244300,18936950,15652750,6.88,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,3.92,,6.88,506.62,2.07,6.98,6.88,,6.88,7.36,7.33,7.33,7.33,7.33,7.33,7.33,7.29,3.92
2019/08/13,12,19577850,19244800,15918000,6.98,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,3.92,,6.98,506.62,2.07,6.88,6.88,,6.98,7.35,7.30,7.33,7.33,7.33,7.33,7.33,7.29,3.92
2019/08/13,13,19714550,19588500,16286050,6.98,7.31,7.31,7.31,5.55,5.55,5.55,5.55,5.55,3.92,,6.98,506.62,2.07,7.31,7.31,,6.98,7.32,7.31,7.31,5.54,5.55,5.55,5.55,5.54,3.92
2019/08/13,14,19643550,19876850,16547100,7.16,7.41,7.41,7.41,5.63,5.63,5.63,5.63,5.63,5.63,,7.15,505.91,2.07,7.40,7.50,,7.15,7.42,7.41,7.41,5.62,5.63,5.63,5.63,5.61,5.63
2019/08/13,15,20040000,20420850,17069300,7.21,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,,7.21,506.62,2.07,7.34,7.49,,7.21,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41
2019/08/13,16,20179150,20926000,17210700,7.30,8.69,7.65,7.65,7.65,7.65,7.65,7.65,7.34,7.65,,7.30,506.61,2.07,7.49,7.54,,7.30,8.69,7.59,7.65,7.65,7.65,7.64,7.65,7.30,7.65
2019/08/13,17,21962300,21693150,19536800,6.87,9.54,9.54,9.54,5.92,5.92,5.92,5.92,5.92,5.92,,6.87,504.73,2.08,8.30,8.72,,6.87,9.53,9.54,9.54,5.92,5.92,5.92,5.92,5.92,5.92
2019/08/13,18,21908600,22094150,19660250,6.87,10.44,9.73,9.73,6.01,6.01,6.01,6.01,6.01,6.01,,6.87,504.73,2.08,8.65,8.90,,6.87,10.44,9.73,9.73,6.01,6.01,6.01,6.01,6.01,6.01
2019/08/13,19,21733650,22443000,19877700,6.87,10.44,9.97,9.97,6.01,6.01,6.01,6.01,6.01,6.01,,6.87,504.73,2.08,9.74,9.85,,6.87,10.44,9.96,9.97,6.01,6.01,6.01,6.01,6.01,6.01
2019/08/13,20,21718450,22510100,19936600,7.14,10.44,9.94,9.94,6.01,6.01,6.01,6.01,6.01,6.01,,7.14,504.73,2.08,6.87,7.61,,7.14,10.44,9.94,9.94,6.01,6.01,6.01,6.01,6.01,6.01
2019/08/13,21,22182700,22724200,20203250,6.50,10.44,9.96,9.96,6.01,6.01,6.01,6.01,6.01,6.01,,6.50,504.73,2.08,7.57,8.27,,6.50,10.44,9.96,9.96,6.01,6.09,6.01,6.01,6.01,6.01
2019/08/13,22,22321450,22792700,20179850,6.81,10.44,9.96,9.96,6.01,6.01,6.01,6.01,6.01,6.01,,6.81,505.04,2.08,6.30,7.25,,6.81,10.44,9.95,9.96,6.01,6.01,6.01,6.01,6.01,6.01
2019/08/13,23,22281650,22758250,20288900,6.87,10.44,10.19,10.19,6.23,6.23,6.23,6.23,6.23,6.23,,6.87,504.73,2.11,6.01,6.50,,6.87,10.44,10.18,10.19,6.23,6.30,6.23,6.23,6.23,6.23
2019/08/13,24,22196850,22566950,20174250,6.87,10.44,10.19,10.19,6.23,6.23,6.23,6.23,6.23,6.23,,6.87,505.03,2.16,6.01,6.87,,6.87,10.44,10.18,10.19,6.23,6.31,6.23,6.23,6.23,6.23
2019/08/13,25,22053050,22494800,19983200,7.09,10.44,10.14,10.14,6.23,6.23,6.23,6.23,6.23,6.23,,7.09,505.03,2.11,6.30,7.13,,7.09,10.44,10.13,10.14,6.23,6.33,6.23,6.24,6.23,6.23
2019/08/13,26,21899850,22449200,19867300,7.34,10.44,10.14,10.14,6.23,6.23,6.23,6.23,6.23,6.23,,7.34,505.04,2.11,6.50,6.87,,7.34,10.44,10.13,10.14,6.23,6.35,6.23,6.23,6.23,6.23
2019/08/13,27,22132200,22249650,19880850,6.94,10.44,10.10,10.10,6.01,6.01,6.01,6.01,6.01,6.01,,6.94,505.04,2.16,6.30,6.84,,6.94,10.44,10.08,10.10,6.01,6.17,6.01,6.02,6.01,6.01
2019/08/13,28,22004400,22038100,19579000,6.94,10.44,10.10,10.10,6.01,6.01,6.01,6.01,6.01,6.01,,6.93,504.52,2.16,6.86,6.93,,6.93,10.44,10.08,10.09,6.01,6.14,6.02,6.01,5.89,6.01
2019/08/13,29,21852800,21767000,19331150,7.34,10.76,10.09,10.09,6.01,6.01,6.01,6.01,6.01,6.01,,7.34,505.26,2.11,6.30,6.94,,7.34,10.76,10.08,10.09,6.01,6.20,6.02,6.01,6.02,6.01
2019/08/13,30,20915300,21525900,18895350,8.65,10.44,10.09,10.09,7.88,7.88,7.88,7.88,7.88,7.88,,8.65,505.27,2.14,8.08,8.65,,8.65,10.43,10.09,10.09,7.88,7.88,7.88,7.88,7.88,7.88
2019/08/13,31,20746350,21415250,18840000,8.65,10.44,10.33,10.33,7.34,7.34,7.34,7.34,7.34,7.34,,8.65,505.27,2.12,6.94,7.95,,8.65,10.44,10.32,10.33,7.34,7.37,7.34,7.34,7.34,7.35
2019/08/13,32,20204550,21183100,18545800,8.65,11.44,10.33,10.33,7.34,7.34,7.34,7.34,7.34,7.34,,8.65,505.27,2.17,8.27,8.61,,8.65,11.44,10.33,10.33,7.34,7.37,7.34,7.34,7.34,7.34
2019/08/13,33,20162250,21058900,18242750,9.95,12.50,10.91,10.91,8.11,8.11,8.11,8.11,8.11,8.11,,9.95,507.26,2.18,8.53,8.87,,9.95,12.50,10.91,10.91,8.12,8.13,8.11,8.11,8.11,8.11
2019/08/13,34,19571800,20740550,17766400,10.07,12.52,10.91,10.91,8.48,8.48,8.48,8.48,8.48,8.48,,10.08,507.49,2.21,10.45,10.92,,10.08,12.52,10.91,10.93,8.49,8.50,8.49,8.48,8.48,8.48
2019/08/13,35,19249200,20517350,17583050,10.91,12.52,10.91,10.91,8.48,8.48,8.48,8.48,8.48,8.48,,10.90,506.13,2.22,10.90,10.90,,10.90,12.52,10.91,10.93,8.49,8.51,8.49,8.51,8.47,8.48
2019/08/13,36,18972150,20328650,17348700,10.91,12.52,10.91,10.91,10.63,10.63,10.63,10.63,10.63,10.63,,10.91,506.99,2.35,10.91,10.91,,10.91,12.52,10.91,10.94,10.63,10.63,10.63,10.58,10.63,10.63
2019/08/13,37,18683150,20161150,17322800,10.91,12.42,10.91,10.91,10.63,10.63,10.63,10.63,10.63,10.63,,10.91,506.16,2.42,10.91,10.91,,10.91,12.42,10.91,10.94,10.63,10.63,10.63,10.60,10.63,10.63
2019/08/13,38,18392350,20092600,17301900,10.91,12.44,10.91,10.91,10.73,10.73,10.73,10.73,10.73,10.73,,10.91,505.27,3.01,10.91,10.91,,10.91,12.44,10.92,10.92,10.73,10.73,10.73,10.69,10.73,10.73
2019/08/13,39,18622450,20084050,17180150,10.85,12.42,10.85,10.85,10.63,10.63,10.63,10.63,10.63,10.63,,10.85,509.06,2.43,10.85,10.85,,10.85,12.42,10.85,10.87,10.63,10.63,10.63,10.59,10.63,10.63
2019/08/13,40,18710500,20252100,17295050,10.85,11.33,10.85,10.85,8.48,8.48,8.48,8.48,8.48,8.48,,10.84,507.97,2.34,10.84,10.84,,10.84,11.33,10.85,10.85,8.48,8.48,8.50,8.55,8.48,8.48
2019/08/13,41,18276450,20096950,16916800,10.67,11.33,10.67,10.67,9.93,9.93,9.93,9.93,9.93,9.93,,10.66,505.68,2.32,10.66,10.92,,10.66,11.33,10.67,10.67,9.93,9.93,9.94,9.93,9.93,9.93
2019/08/13,42,18345050,19919400,16820250,10.40,11.33,10.67,10.67,8.48,8.48,8.48,8.48,8.48,8.48,,10.39,506.88,2.30,10.66,10.66,,10.39,11.33,10.67,10.67,8.48,8.48,8.49,8.49,8.48,8.48
2019/08/13,43,18256900,19649150,16619750,10.05,10.44,10.19,10.19,8.48,8.48,8.48,8.48,8.48,8.48,,10.05,510.37,2.20,10.05,10.05,,10.05,10.45,10.19,10.19,8.48,8.48,8.48,8.48,8.48,8.48
2019/08/13,44,18240450,19471200,16643350,9.73,11.33,10.19,10.19,8.08,8.08,8.08,8.08,8.08,8.08,,9.72,509.84,2.14,9.92,10.04,,9.72,11.33,10.18,10.19,8.08,8.07,8.07,8.08,8.08,8.08
2019/08/13,45,17206550,19293800,15576950,9.89,10.41,10.32,10.32,8.72,8.72,8.72,8.72,8.72,8.72,,9.88,509.86,2.08,9.88,9.88,,9.88,10.41,10.32,10.32,8.72,8.64,8.71,8.72,8.72,8.72
2019/08/13,46,17182250,19005300,15615500,9.79,10.39,10.32,10.32,8.65,8.65,8.65,8.65,8.65,8.65,,9.78,509.85,2.08,9.42,9.78,,9.78,10.39,10.32,10.32,8.65,8.57,8.65,8.65,8.65,8.64
2019/08/13,47,16786900,18166600,15258450,8.27,10.39,9.99,9.99,8.27,8.27,8.27,8.27,8.27,8.27,,8.27,510.37,2.08,8.27,8.27,,8.27,10.38,9.99,9.99,8.27,8.22,8.27,8.27,8.27,8.27
2019/08/13,48,16073450,17236500,14652000,8.08,9.91,9.91,9.91,8.27,8.27,8.27,8.27,8.27,8.27,,8.08,510.37,2.05,7.91,7.75,,8.08,9.90,9.91,9.91,8.27,8.23,8.27,8.27,8.27,8.27
2019/08/14,1,16119800,17702150,14266000,7.54,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,,7.54,505.28,2.08,7.74,7.54,,7.54,7.83,7.86,7.86,7.86,7.80,7.86,7.86,7.86,7.86
2019/08/14,2,17793150,18708250,15364600,7.34,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,,7.34,506.53,2.07,7.43,7.34,,7.34,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54
2019/08/14,3,19028300,18771300,15704150,7.08,7.44,7.44,7.44,7.14,7.14,7.14,7.14,7.14,6.88,,7.08,506.40,2.05,7.44,7.34,,7.08,7.44,7.44,7.44,7.13,7.08,7.14,7.14,7.13,6.87
2019/08/14,4,19250000,18815800,15868450,6.99,7.44,7.44,7.44,5.38,5.38,5.38,5.38,5.38,5.38,,6.99,506.40,2.06,7.08,6.99,,6.99,7.44,7.44,7.44,5.38,5.37,5.38,5.38,5.38,5.38
2019/08/14,5,19449100,18833850,15850000,6.99,7.45,7.45,7.45,5.26,5.26,5.26,5.26,5.26,3.92,,6.99,506.40,2.06,7.08,6.99,,6.99,7.50,7.45,7.45,5.26,5.24,5.26,5.26,5.26,3.92
2019/08/14,6,19367600,18760250,15812100,6.99,7.45,7.45,7.45,5.32,5.32,5.32,5.32,5.32,3.92,,6.99,506.40,2.06,7.08,6.91,,6.99,7.49,7.45,7.45,5.32,5.31,5.32,5.32,5.32,3.92
2019/08/14,7,19406600,18744350,15832000,6.99,7.44,7.44,7.44,5.32,5.32,5.32,5.32,5.32,3.92,,6.99,506.40,2.06,7.34,6.99,,6.99,7.48,7.44,7.44,5.32,5.31,5.32,5.32,5.32,3.92
2019/08/14,8,19391650,18685450,15810950,6.99,7.44,7.44,7.44,5.38,5.38,5.38,5.38,5.38,3.92,,6.99,506.40,2.06,7.08,6.90,,6.99,7.48,7.44,7.44,5.38,5.37,5.38,5.38,5.38,3.92
2019/08/14,9,19362500,18673700,15809250,6.99,7.44,7.44,7.44,5.32,5.32,5.32,5.32,5.32,3.92,,6.99,506.40,2.06,7.34,6.99,,6.99,7.47,7.44,7.44,5.32,5.32,5.32,5.32,5.32,3.92
2019/08/14,10,19328500,18816850,15802800,6.99,7.44,7.44,7.44,5.32,5.32,5.32,5.32,5.32,3.92,,6.99,506.40,2.06,7.08,6.99,,6.99,7.48,7.44,7.44,5.32,5.32,5.32,5.32,5.32,3.92
2019/08/14,11,19401400,18788800,15741500,6.98,7.44,7.44,7.44,5.54,5.54,5.54,5.54,5.54,3.92,,6.98,506.39,2.05,7.36,7.08,,6.98,7.48,7.44,7.44,5.54,5.50,5.54,5.54,5.54,3.92
2019/08/14,12,19367000,18927550,15769350,7.08,7.44,7.44,7.44,7.14,7.14,7.14,7.14,7.14,6.20,,7.08,506.53,2.07,7.17,6.98,,7.08,7.49,7.44,7.44,7.12,6.97,7.14,7.14,7.13,6.20
2019/08/14,13,19181100,19168200,15694400,7.16,7.44,7.44,7.44,7.34,7.34,7.34,7.34,7.34,6.88,,7.16,506.53,2.07,7.34,6.99,,7.16,7.51,7.44,7.44,7.33,7.28,7.34,7.34,7.34,6.88
2019/08/14,14,19298050,19432450,15774500,7.35,7.68,7.68,7.68,5.92,5.92,5.92,5.92,5.92,5.92,,7.35,506.99,2.07,7.35,7.14,,7.35,7.74,7.68,7.68,5.91,5.89,5.92,5.92,5.92,5.92
2019/08/14,15,19368800,20008800,16176800,7.34,7.56,7.56,7.56,5.32,5.32,5.32,5.32,5.32,5.32,,7.34,506.99,2.07,7.16,7.08,,7.34,7.62,7.56,7.56,5.32,5.31,5.32,5.32,5.32,5.32
2019/08/14,16,19348850,20476050,16397000,7.43,8.02,8.02,8.02,5.32,5.32,5.32,5.32,5.32,5.32,,7.43,506.99,2.07,7.34,7.08,,7.43,8.02,8.02,8.02,5.32,5.31,5.32,5.32,5.32,5.32
2019/08/14,17,21637100,21333800,18549400,6.67,9.66,9.66,9.66,4.68,4.68,4.68,4.68,4.68,4.68,,6.67,506.53,2.08,5.32,6.26,,6.67,9.66,9.66,9.65,4.68,4.68,4.69,4.68,4.68,4.68
2019/08/14,18,21772550,21938400,18697550,7.39,9.82,9.82,9.82,4.99,4.99,4.99,4.99,4.99,4.99,,7.39,506.53,2.08,6.88,7.34,,7.39,9.81,9.82,9.81,4.99,4.99,5.00,4.99,4.99,4.99
2019/08/14,19,22027300,22400850,18915750,7.74,10.07,10.07,10.07,4.99,4.99,4.99,4.99,4.99,4.99,,7.74,506.54,2.08,7.14,7.45,,7.74,10.05,10.07,10.06,4.99,4.99,5.00,4.99,4.99,4.99
2019/08/14,20,22041850,22840400,19150050,8.27,10.07,10.07,10.07,5.52,5.52,5.52,5.52,5.52,5.52,,8.27,506.54,2.08,6.50,7.14,,8.27,10.06,10.07,10.06,5.52,5.52,5.53,5.52,5.52,5.52
2019/08/14,21,22150500,23061150,19249400,7.83,10.09,10.09,10.09,7.14,7.14,7.14,7.14,7.14,7.14,,7.83,506.54,2.08,6.50,6.85,,7.83,10.07,10.09,10.08,7.14,7.14,7.14,7.14,7.14,7.13
2019/08/14,22,21967700,23136600,19161900,8.65,10.11,10.11,10.11,7.14,7.14,7.14,7.14,7.14,7.14,,8.65,506.54,2.08,6.00,6.87,,8.65,10.10,10.10,10.11,7.14,7.13,7.14,7.14,7.14,7.14
2019/08/14,23,22014400,23151550,19194800,8.65,10.21,10.21,10.21,7.34,7.34,7.34,7.34,7.34,7.34,,8.65,506.99,2.08,5.45,6.50,,8.65,10.20,10.20,10.21,7.34,7.34,7.34,7.34,7.35,7.34
2019/08/14,24,21973950,23236150,19107350,8.72,10.33,10.33,10.33,7.54,7.54,7.54,7.54,7.54,7.54,,8.72,507.11,2.08,6.87,7.54,,8.72,10.32,10.32,10.33,7.54,7.54,7.54,7.54,7.54,7.54
2019/08/14,25,21560700,22870700,18748900,8.87,10.30,10.30,10.30,8.27,8.27,8.27,8.27,8.27,8.27,,8.87,507.12,2.11,7.48,8.27,,8.87,10.29,10.29,10.30,8.26,8.27,8.27,8.27,8.25,8.27
2019/08/14,26,21429550,22680700,18605850,8.72,10.30,10.30,10.30,8.27,8.27,8.27,8.27,8.27,8.27,,8.72,507.13,2.08,8.48,8.72,,8.72,10.29,10.29,10.30,8.27,8.27,8.27,8.26,8.25,8.26
2019/08/14,27,21163200,22326800,18426750,9.71,10.24,10.24,10.24,8.27,8.27,8.27,8.27,8.27,8.27,,9.70,506.60,2.10,6.87,8.07,,9.70,10.24,10.24,10.24,8.27,8.23,8.27,8.27,8.26,8.26
2019/08/14,28,20894450,21966300,18253150,10.08,10.25,10.25,10.25,8.27,8.27,8.27,8.27,8.27,8.27,,10.06,506.26,2.10,6.92,8.04,,10.06,10.25,10.25,10.25,8.27,8.22,8.27,8.27,8.26,8.27
2019/08/14,29,20770500,21563300,18211900,10.18,10.42,10.42,10.42,8.27,8.27,8.27,8.27,8.27,8.27,,10.16,506.27,2.10,6.22,6.29,,10.16,10.42,10.42,10.41,8.27,8.23,8.27,8.26,8.27,8.26
2019/08/14,30,20489300,21583750,18066150,10.26,10.44,10.44,10.44,8.65,8.72,8.72,8.72,8.72,8.72,,10.25,506.77,2.14,6.93,7.87,,10.25,10.44,10.44,10.43,8.65,8.66,8.72,8.72,8.71,8.72
2019/08/14,31,20337100,21375150,18012800,10.33,10.77,10.77,10.77,8.65,8.65,8.65,8.65,8.65,8.65,,10.31,506.28,2.13,7.94,8.38,,10.31,10.77,10.77,10.75,8.65,8.58,8.65,8.63,8.64,8.65
2019/08/14,32,19974100,21146950,17935700,10.42,10.77,10.77,10.77,8.27,8.27,8.27,8.27,8.27,8.27,,10.41,506.05,2.13,10.25,10.25,,10.41,10.77,10.77,10.77,8.27,8.24,8.28,8.27,8.27,8.27
2019/08/14,33,20193750,21257500,17906850,10.46,10.91,10.91,10.91,8.27,8.27,8.27,8.27,8.27,8.27,,10.44,506.30,2.16,8.85,9.97,,10.44,10.91,10.91,10.91,8.27,8.24,8.27,8.26,8.27,8.27
2019/08/14,34,19995500,21002700,17627400,10.91,12.49,10.91,10.91,8.72,8.72,8.72,8.72,8.72,8.72,,10.89,506.44,2.27,9.95,10.05,,10.89,12.49,10.91,10.91,8.72,8.67,8.74,8.72,8.72,8.72
2019/08/14,35,19856950,20655900,17257150,10.91,12.52,10.91,10.91,9.89,9.89,9.89,9.89,9.89,9.89,,10.90,507.29,2.27,9.97,10.09,,10.90,12.52,10.91,10.91,9.89,9.86,9.88,9.86,9.89,9.87
2019/08/14,36,19683850,20418450,17254500,10.91,12.42,10.91,10.91,10.63,10.63,10.63,10.63,10.63,10.63,,10.90,506.90,2.35,10.43,10.62,,10.90,12.42,10.91,10.91,10.63,10.62,10.62,10.59,10.62,10.61
2019/08/14,37,19390600,20252750,17121900,10.91,12.47,10.91,10.91,10.63,10.63,10.63,10.63,10.63,10.63,,10.90,506.90,2.50,10.14,10.12,,10.90,12.47,10.91,10.92,10.63,10.46,10.63,10.60,10.62,10.61
2019/08/14,38,19385550,20306100,17201400,10.91,12.48,10.91,10.91,10.73,10.73,10.73,10.73,10.73,10.73,,10.89,506.44,2.52,10.01,10.11,,10.89,12.48,10.91,10.91,10.73,10.55,10.73,10.61,10.72,10.71
2019/08/14,39,19397000,20306950,17140750,10.91,11.33,10.91,10.91,10.70,10.70,10.70,10.70,10.70,10.70,,10.90,506.90,2.42,9.92,10.07,,10.90,11.33,10.91,10.91,10.70,10.52,10.70,10.64,10.70,10.68
2019/08/14,40,19368950,20137500,17057350,10.77,11.33,10.91,10.91,10.63,10.63,10.63,10.63,10.63,10.63,,10.76,506.80,2.29,8.91,8.89,,10.76,11.33,10.91,10.91,10.63,10.46,10.63,10.62,10.62,10.47
